CAZYs,Niche
93,Non_Host_Associated
101,Non_Host_Associated
95,Non_Host_Associated
95,Non_Host_Associated
95,Non_Host_Associated
95,Non_Host_Associated
95,Non_Host_Associated
95,Non_Host_Associated
92,Non_Host_Associated
98,Non_Host_Associated
93,Non_Host_Associated
92,Non_Host_Associated
92,Non_Host_Associated
88,Non_Host_Associated
93,Non_Host_Associated
93,Non_Host_Associated
93,Non_Host_Associated
98,Non_Host_Associated
98,Non_Host_Associated
98,Non_Host_Associated
95,Non_Host_Associated
95,Non_Host_Associated
95,Non_Host_Associated
93,Non_Host_Associated
93,Non_Host_Associated
93,Non_Host_Associated
94,Non_Host_Associated
64,Non_Host_Associated
85,Non_Host_Associated
114,Non_Host_Associated
114,Non_Host_Associated
115,Non_Host_Associated
114,Non_Host_Associated
109,Non_Host_Associated
95,Non_Host_Associated
55,Non_Host_Associated
93,Non_Host_Associated
84,Non_Host_Associated
105,Non_Host_Associated
94,Non_Host_Associated
107,Non_Host_Associated
103,Non_Host_Associated
91,Non_Host_Associated
92,Non_Host_Associated
92,Non_Host_Associated
85,Non_Host_Associated
94,Non_Host_Associated
103,Non_Host_Associated
104,Non_Host_Associated
103,Non_Host_Associated
100,Non_Host_Associated
101,Non_Host_Associated
104,Non_Host_Associated
103,Non_Host_Associated
100,Non_Host_Associated
102,Non_Host_Associated
105,Non_Host_Associated
106,Non_Host_Associated
108,Non_Host_Associated
111,Non_Host_Associated
112,Non_Host_Associated
90,Non_Host_Associated
102,Non_Host_Associated
67,Non_Host_Associated
54,Non_Host_Associated
78,Non_Host_Associated
79,Non_Host_Associated
73,Non_Host_Associated
91,Non_Host_Associated
95,Non_Host_Associated
96,Non_Host_Associated
92,Non_Host_Associated
86,Non_Host_Associated
86,Non_Host_Associated
86,Non_Host_Associated
83,Non_Host_Associated
106,Non_Host_Associated
105,Non_Host_Associated
98,Non_Host_Associated
89,Non_Host_Associated
94,Non_Host_Associated
97,Non_Host_Associated
99,Non_Host_Associated
86,Non_Host_Associated
91,Non_Host_Associated
94,Non_Host_Associated
83,Non_Host_Associated
85,Non_Host_Associated
68,Non_Host_Associated
62,Non_Host_Associated
63,Non_Host_Associated
96,Non_Host_Associated
108,Non_Host_Associated
108,Non_Host_Associated
97,Non_Host_Associated
98,Non_Host_Associated
90,Non_Host_Associated
86,Non_Host_Associated
96,Non_Host_Associated
93,Non_Host_Associated
86,Non_Host_Associated
60,Non_Host_Associated
76,Non_Host_Associated
93,Non_Host_Associated
75,Non_Host_Associated
71,Non_Host_Associated
76,Non_Host_Associated
86,Non_Host_Associated
94,Non_Host_Associated
96,Non_Host_Associated
94,Non_Host_Associated
90,Non_Host_Associated
95,Non_Host_Associated
61,Non_Host_Associated
72,Non_Host_Associated
79,Non_Host_Associated
89,Non_Host_Associated
90,Non_Host_Associated
90,Non_Host_Associated
97,Non_Host_Associated
76,Non_Host_Associated
94,Non_Host_Associated
99,Non_Host_Associated
77,Non_Host_Associated
76,Non_Host_Associated
71,Non_Host_Associated
84,Non_Host_Associated
90,Non_Host_Associated
103,Non_Host_Associated
106,Non_Host_Associated
88,Non_Host_Associated
88,Non_Host_Associated
111,Non_Host_Associated
108,Non_Host_Associated
103,Non_Host_Associated
60,Non_Host_Associated
78,Non_Host_Associated
80,Non_Host_Associated
75,Non_Host_Associated
84,Non_Host_Associated
74,Non_Host_Associated
76,Non_Host_Associated
79,Non_Host_Associated
80,Non_Host_Associated
78,Non_Host_Associated
81,Non_Host_Associated
70,Non_Host_Associated
76,Non_Host_Associated
74,Non_Host_Associated
78,Non_Host_Associated
79,Non_Host_Associated
85,Non_Host_Associated
77,Non_Host_Associated
75,Non_Host_Associated
74,Non_Host_Associated
74,Non_Host_Associated
69,Non_Host_Associated
76,Non_Host_Associated
76,Non_Host_Associated
64,Non_Host_Associated
93,Non_Host_Associated
93,Non_Host_Associated
105,Non_Host_Associated
91,Non_Host_Associated
99,Non_Host_Associated
94,Non_Host_Associated
100,Non_Host_Associated
74,Non_Host_Associated
67,Non_Host_Associated
80,Non_Host_Associated
85,Non_Host_Associated
80,Non_Host_Associated
104,Non_Host_Associated
97,Non_Host_Associated
89,Non_Host_Associated
106,Non_Host_Associated
103,Non_Host_Associated
93,Non_Host_Associated
92,Non_Host_Associated
81,Non_Host_Associated
93,Non_Host_Associated
98,Non_Host_Associated
81,Non_Host_Associated
64,Non_Host_Associated
72,Non_Host_Associated
55,Non_Host_Associated
117,Non_Host_Associated
92,Non_Host_Associated
79,Non_Host_Associated
77,Non_Host_Associated
95,Non_Host_Associated
69,Non_Host_Associated
65,Non_Host_Associated
65,Non_Host_Associated
99,Non_Host_Associated
97,Non_Host_Associated
94,Non_Host_Associated
102,Non_Host_Associated
97,Non_Host_Associated
97,Non_Host_Associated
73,Non_Host_Associated
50,Non_Host_Associated
99,Non_Host_Associated
76,Non_Host_Associated
91,Non_Host_Associated
90,Non_Host_Associated
91,Non_Host_Associated
85,Non_Host_Associated
80,Non_Host_Associated
88,Non_Host_Associated
91,Non_Host_Associated
80,Non_Host_Associated
87,Non_Host_Associated
94,Non_Host_Associated
79,Non_Host_Associated
94,Non_Host_Associated
70,Non_Host_Associated
66,Non_Host_Associated
85,Non_Host_Associated
63,Non_Host_Associated
91,Non_Host_Associated
88,Non_Host_Associated
87,Non_Host_Associated
84,Non_Host_Associated
85,Non_Host_Associated
81,Non_Host_Associated
84,Non_Host_Associated
87,Non_Host_Associated
90,Non_Host_Associated
92,Non_Host_Associated
90,Non_Host_Associated
86,Non_Host_Associated
76,Non_Host_Associated
94,Non_Host_Associated
91,Non_Host_Associated
74,Non_Host_Associated
80,Non_Host_Associated
67,Non_Host_Associated
98,Non_Host_Associated
90,Non_Host_Associated
88,Non_Host_Associated
88,Non_Host_Associated
88,Non_Host_Associated
73,Non_Host_Associated
63,Non_Host_Associated
93,Non_Host_Associated
62,Non_Host_Associated
77,Non_Host_Associated
96,Non_Host_Associated
75,Non_Host_Associated
73,Non_Host_Associated
91,Non_Host_Associated
86,Non_Host_Associated
58,Non_Host_Associated
76,Non_Host_Associated
80,Non_Host_Associated
79,Non_Host_Associated
66,Non_Host_Associated
74,Non_Host_Associated
62,Non_Host_Associated
80,Non_Host_Associated
58,Non_Host_Associated
74,Non_Host_Associated
60,Non_Host_Associated
72,Non_Host_Associated
69,Non_Host_Associated
72,Non_Host_Associated
74,Non_Host_Associated
69,Non_Host_Associated
59,Non_Host_Associated
71,Non_Host_Associated
92,Non_Host_Associated
103,Non_Host_Associated
89,Non_Host_Associated
95,Non_Host_Associated
111,Non_Host_Associated
89,Non_Host_Associated
63,Non_Host_Associated
76,Non_Host_Associated
68,Non_Host_Associated
103,Non_Host_Associated
88,Non_Host_Associated
89,Non_Host_Associated
99,Non_Host_Associated
78,Non_Host_Associated
106,Non_Host_Associated
77,Non_Host_Associated
81,Non_Host_Associated
72,Non_Host_Associated
69,Non_Host_Associated
95,Non_Host_Associated
97,Non_Host_Associated
95,Non_Host_Associated
93,Non_Host_Associated
100,Non_Host_Associated
97,Non_Host_Associated
94,Non_Host_Associated
93,Non_Host_Associated
97,Non_Host_Associated
94,Non_Host_Associated
65,Non_Host_Associated
59,Non_Host_Associated
80,Non_Host_Associated
88,Non_Host_Associated
73,Non_Host_Associated
86,Non_Host_Associated
78,Non_Host_Associated
63,Non_Host_Associated
95,Non_Host_Associated
49,Non_Host_Associated
52,Non_Host_Associated
71,Non_Host_Associated
78,Non_Host_Associated
79,Non_Host_Associated
72,Non_Host_Associated
79,Non_Host_Associated
77,Non_Host_Associated
88,Non_Host_Associated
76,Non_Host_Associated
61,Non_Host_Associated
44,Non_Host_Associated
100,Non_Host_Associated
102,Non_Host_Associated
102,Non_Host_Associated
102,Non_Host_Associated
83,Non_Host_Associated
82,Non_Host_Associated
77,Non_Host_Associated
34,Non_Host_Associated
70,Non_Host_Associated
73,Non_Host_Associated
70,Non_Host_Associated
76,Non_Host_Associated
76,Non_Host_Associated
73,Non_Host_Associated
66,Non_Host_Associated
71,Non_Host_Associated
73,Non_Host_Associated
48,Non_Host_Associated
75,Non_Host_Associated
87,Non_Host_Associated
101,Animal
79,Animal
100,Animal
84,Animal
95,Animal
55,Animal
85,Animal
77,Animal
76,Animal
55,Animal
60,Animal
115,Animal
95,Animal
48,Animal
74,Animal
73,Animal
82,Animal
84,Animal
82,Animal
84,Animal
84,Animal
70,Animal
74,Animal
85,Animal
101,Animal
83,Animal
82,Animal
81,Animal
100,Animal
96,Animal
88,Animal
101,Animal
94,Animal
93,Animal
82,Animal
94,Animal
93,Animal
94,Animal
91,Animal
100,Animal
93,Animal
91,Animal
99,Animal
94,Animal
91,Animal
87,Animal
91,Animal
78,Animal
97,Animal
97,Animal
97,Animal
95,Animal
93,Animal
93,Animal
91,Animal
92,Animal
95,Animal
95,Animal
86,Animal
93,Animal
93,Animal
95,Animal
95,Animal
94,Animal
94,Animal
91,Animal
91,Animal
90,Animal
94,Animal
82,Animal
92,Animal
91,Animal
95,Animal
91,Animal
82,Animal
89,Animal
91,Animal
91,Animal
91,Animal
95,Animal
91,Animal
95,Animal
97,Animal
98,Animal
92,Animal
93,Animal
93,Animal
95,Animal
94,Animal
100,Animal
97,Animal
90,Animal
95,Animal
94,Animal
96,Animal
97,Animal
91,Animal
84,Animal
91,Animal
93,Animal
94,Animal
94,Animal
95,Animal
93,Animal
97,Animal
91,Animal
94,Animal
95,Animal
96,Animal
95,Animal
92,Animal
88,Animal
91,Animal
90,Animal
90,Animal
91,Animal
94,Animal
92,Animal
93,Animal
92,Animal
95,Animal
86,Animal
86,Animal
90,Animal
90,Animal
94,Animal
90,Animal
93,Animal
95,Animal
97,Animal
101,Animal
100,Animal
97,Animal
91,Animal
95,Animal
98,Animal
92,Animal
91,Animal
91,Animal
99,Animal
95,Animal
99,Animal
100,Animal
94,Animal
97,Animal
92,Animal
91,Animal
94,Animal
92,Animal
92,Animal
91,Animal
93,Animal
100,Animal
100,Animal
88,Animal
100,Animal
93,Animal
95,Animal
93,Animal
94,Animal
93,Animal
93,Animal
95,Animal
100,Animal
87,Animal
85,Animal
92,Animal
92,Animal
100,Animal
95,Animal
90,Animal
93,Animal
95,Animal
95,Animal
95,Animal
100,Animal
94,Animal
90,Animal
92,Animal
92,Animal
98,Animal
81,Animal
86,Animal
89,Animal
94,Animal
92,Animal
90,Animal
93,Animal
93,Animal
96,Animal
94,Animal
95,Animal
93,Animal
100,Animal
99,Animal
101,Animal
92,Animal
96,Animal
96,Animal
96,Animal
94,Animal
93,Animal
95,Animal
96,Animal
94,Animal
92,Animal
95,Animal
92,Animal
91,Animal
96,Animal
94,Animal
92,Animal
94,Animal
92,Animal
98,Animal
95,Animal
91,Animal
91,Animal
92,Animal
92,Animal
92,Animal
92,Animal
92,Animal
84,Animal
91,Animal
93,Animal
92,Animal
98,Animal
94,Animal
94,Animal
89,Animal
98,Animal
96,Animal
98,Animal
90,Animal
92,Animal
97,Animal
93,Animal
95,Animal
94,Animal
99,Animal
86,Animal
95,Animal
92,Animal
96,Animal
99,Animal
103,Animal
87,Animal
87,Animal
92,Animal
91,Animal
92,Animal
87,Animal
99,Animal
94,Animal
91,Animal
97,Animal
88,Animal
81,Animal
90,Animal
92,Animal
91,Animal
91,Animal
91,Animal
90,Animal
95,Animal
95,Animal
92,Animal
94,Animal
92,Animal
99,Animal
93,Animal
93,Animal
97,Animal
94,Animal
94,Animal
91,Animal
100,Animal
95,Animal
91,Animal
95,Animal
95,Animal
90,Animal
91,Animal
93,Animal
94,Animal
94,Animal
93,Animal
94,Animal
99,Animal
94,Animal
91,Animal
85,Animal
91,Animal
86,Animal
84,Animal
92,Animal
92,Animal
96,Animal
96,Animal
97,Animal
94,Animal
94,Animal
90,Animal
91,Animal
93,Animal
84,Animal
91,Animal
98,Animal
95,Animal
90,Animal
88,Animal
90,Animal
93,Animal
89,Animal
99,Animal
96,Animal
88,Animal
93,Animal
92,Animal
95,Animal
94,Animal
91,Animal
95,Animal
96,Animal
88,Animal
92,Animal
91,Animal
88,Animal
97,Animal
97,Animal
100,Animal
98,Animal
99,Animal
91,Animal
93,Animal
94,Animal
90,Animal
87,Animal
90,Animal
94,Animal
95,Animal
91,Animal
89,Animal
94,Animal
93,Animal
92,Animal
94,Animal
92,Animal
99,Animal
97,Animal
100,Animal
95,Animal
96,Animal
90,Animal
95,Animal
99,Animal
98,Animal
92,Animal
94,Animal
98,Animal
99,Animal
90,Animal
91,Animal
81,Animal
93,Animal
101,Animal
95,Animal
93,Animal
97,Animal
93,Animal
95,Animal
96,Animal
90,Animal
99,Animal
94,Animal
90,Animal
93,Animal
94,Animal
94,Animal
94,Animal
86,Animal
90,Animal
91,Animal
98,Animal
95,Animal
91,Animal
93,Animal
97,Animal
88,Animal
91,Animal
97,Animal
98,Animal
93,Animal
94,Animal
94,Animal
94,Animal
94,Animal
92,Animal
90,Animal
94,Animal
88,Animal
97,Animal
97,Animal
98,Animal
93,Animal
91,Animal
91,Animal
97,Animal
94,Animal
89,Animal
97,Animal
99,Animal
95,Animal
91,Animal
95,Animal
94,Animal
92,Animal
93,Animal
90,Animal
93,Animal
96,Animal
96,Animal
90,Animal
94,Animal
85,Animal
93,Animal
92,Animal
92,Animal
96,Animal
92,Animal
98,Animal
98,Animal
96,Animal
90,Animal
91,Animal
94,Animal
97,Animal
89,Animal
93,Animal
89,Animal
92,Animal
95,Animal
91,Animal
97,Animal
93,Animal
92,Animal
98,Animal
96,Animal
93,Animal
95,Animal
92,Animal
93,Animal
89,Animal
95,Animal
97,Animal
94,Animal
94,Animal
98,Animal
92,Animal
96,Animal
94,Animal
95,Animal
92,Animal
92,Animal
94,Animal
95,Animal
102,Animal
99,Animal
93,Animal
95,Animal
96,Animal
94,Animal
93,Animal
93,Animal
93,Animal
84,Animal
89,Animal
93,Animal
88,Animal
93,Animal
94,Animal
93,Animal
92,Animal
93,Animal
96,Animal
95,Animal
100,Animal
93,Animal
90,Animal
104,Animal
91,Animal
91,Animal
98,Animal
88,Animal
95,Animal
99,Animal
88,Animal
92,Animal
85,Animal
91,Animal
100,Animal
95,Animal
100,Animal
102,Animal
94,Animal
96,Animal
94,Animal
90,Animal
89,Animal
94,Animal
94,Animal
86,Animal
95,Animal
92,Animal
95,Animal
95,Animal
98,Animal
89,Animal
93,Animal
93,Animal
93,Animal
97,Animal
99,Animal
90,Animal
95,Animal
92,Animal
98,Animal
91,Animal
91,Animal
98,Animal
99,Animal
98,Animal
99,Animal
94,Animal
96,Animal
94,Animal
93,Animal
97,Animal
84,Animal
94,Animal
97,Animal
99,Animal
102,Animal
99,Animal
87,Animal
95,Animal
95,Animal
92,Animal
98,Animal
97,Animal
94,Animal
96,Animal
99,Animal
93,Animal
93,Animal
93,Animal
95,Animal
94,Animal
88,Animal
95,Animal
93,Animal
94,Animal
86,Animal
94,Animal
94,Animal
93,Animal
101,Animal
95,Animal
102,Animal
95,Animal
93,Animal
87,Animal
92,Animal
86,Animal
83,Animal
95,Animal
99,Animal
87,Animal
94,Animal
98,Animal
95,Animal
88,Animal
95,Animal
93,Animal
97,Animal
90,Animal
93,Animal
87,Animal
92,Animal
96,Animal
95,Animal
89,Animal
96,Animal
80,Animal
95,Animal
85,Animal
93,Animal
97,Animal
99,Animal
95,Animal
94,Animal
96,Animal
101,Animal
104,Animal
90,Animal
89,Animal
76,Animal
90,Animal
81,Animal
82,Animal
82,Animal
82,Animal
82,Animal
99,Animal
87,Animal
94,Animal
94,Animal
92,Animal
96,Animal
92,Animal
91,Animal
91,Animal
102,Animal
98,Animal
92,Animal
97,Animal
90,Animal
96,Animal
97,Animal
91,Animal
94,Animal
90,Animal
92,Animal
84,Animal
91,Animal
81,Animal
92,Animal
83,Animal
96,Animal
97,Animal
96,Animal
99,Animal
89,Animal
95,Animal
93,Animal
91,Animal
95,Animal
94,Animal
97,Animal
93,Animal
94,Animal
89,Animal
93,Animal
96,Animal
96,Animal
95,Animal
97,Animal
94,Animal
99,Animal
94,Animal
99,Animal
91,Animal
95,Animal
92,Animal
92,Animal
92,Animal
96,Animal
94,Animal
95,Animal
96,Animal
95,Animal
95,Animal
90,Animal
91,Animal
92,Animal
91,Animal
100,Animal
88,Animal
96,Animal
92,Animal
94,Animal
93,Animal
97,Animal
89,Animal
91,Animal
94,Animal
89,Animal
91,Animal
91,Animal
92,Animal
94,Animal
90,Animal
90,Animal
94,Animal
92,Animal
93,Animal
98,Animal
100,Animal
100,Animal
93,Animal
93,Animal
93,Animal
93,Animal
93,Animal
92,Animal
93,Animal
93,Animal
93,Animal
93,Animal
92,Animal
93,Animal
92,Animal
93,Animal
93,Animal
93,Animal
92,Animal
93,Animal
93,Animal
93,Animal
94,Animal
95,Animal
97,Animal
95,Animal
85,Animal
90,Animal
93,Animal
93,Animal
94,Animal
94,Animal
95,Animal
96,Animal
93,Animal
93,Animal
92,Animal
94,Animal
94,Animal
93,Animal
98,Animal
95,Animal
92,Animal
94,Animal
96,Animal
91,Animal
94,Animal
90,Animal
90,Animal
93,Animal
93,Animal
93,Animal
92,Animal
93,Animal
93,Animal
93,Animal
93,Animal
93,Animal
93,Animal
100,Animal
99,Animal
93,Animal
94,Animal
96,Animal
95,Animal
93,Animal
93,Animal
97,Animal
90,Animal
83,Animal
84,Animal
91,Animal
92,Animal
93,Animal
92,Animal
101,Animal
91,Animal
97,Animal
91,Animal
95,Animal
93,Animal
90,Animal
93,Animal
95,Animal
95,Animal
92,Animal
92,Animal
94,Animal
97,Animal
97,Animal
92,Animal
94,Animal
92,Animal
95,Animal
92,Animal
95,Animal
95,Animal
89,Animal
92,Animal
90,Animal
89,Animal
93,Animal
90,Animal
93,Animal
83,Animal
96,Animal
83,Animal
83,Animal
93,Animal
91,Animal
81,Animal
100,Animal
96,Animal
93,Animal
99,Animal
88,Animal
89,Animal
94,Animal
92,Animal
90,Animal
90,Animal
92,Animal
97,Animal
97,Animal
97,Animal
97,Animal
97,Animal
97,Animal
97,Animal
97,Animal
96,Animal
96,Animal
100,Animal
103,Animal
92,Animal
90,Animal
91,Animal
93,Animal
95,Animal
86,Animal
95,Animal
94,Animal
86,Animal
95,Animal
103,Animal
90,Animal
92,Animal
91,Animal
93,Animal
93,Animal
95,Animal
91,Animal
101,Animal
91,Animal
90,Animal
89,Animal
91,Animal
97,Animal
91,Animal
91,Animal
95,Animal
97,Animal
97,Animal
98,Animal
89,Animal
98,Animal
95,Animal
98,Animal
97,Animal
97,Animal
92,Animal
91,Animal
95,Animal
98,Animal
93,Animal
91,Animal
91,Animal
100,Animal
93,Animal
93,Animal
95,Animal
98,Animal
93,Animal
90,Animal
85,Animal
93,Animal
90,Animal
95,Animal
94,Animal
96,Animal
94,Animal
91,Animal
95,Animal
96,Animal
84,Animal
94,Animal
95,Animal
94,Animal
93,Animal
93,Animal
89,Animal
89,Animal
102,Animal
91,Animal
92,Animal
87,Animal
92,Animal
91,Animal
96,Animal
90,Animal
90,Animal
91,Animal
92,Animal
90,Animal
91,Animal
92,Animal
96,Animal
97,Animal
92,Animal
89,Animal
94,Animal
92,Animal
92,Animal
96,Animal
92,Animal
91,Animal
93,Animal
98,Animal
95,Animal
97,Animal
100,Animal
91,Animal
90,Animal
91,Animal
93,Animal
95,Animal
95,Animal
97,Animal
100,Animal
94,Animal
100,Animal
93,Animal
76,Animal
76,Animal
93,Animal
93,Animal
91,Animal
92,Animal
92,Animal
95,Animal
91,Animal
91,Animal
94,Animal
93,Animal
96,Animal
96,Animal
87,Animal
86,Animal
91,Animal
92,Animal
87,Animal
96,Animal
87,Animal
91,Animal
87,Animal
87,Animal
94,Animal
94,Animal
96,Animal
91,Animal
90,Animal
94,Animal
98,Animal
93,Animal
93,Animal
93,Animal
94,Animal
99,Animal
97,Animal
96,Animal
91,Animal
92,Animal
90,Animal
93,Animal
96,Animal
95,Animal
95,Animal
95,Animal
96,Animal
94,Animal
96,Animal
96,Animal
96,Animal
96,Animal
96,Animal
94,Animal
94,Animal
96,Animal
96,Animal
96,Animal
96,Animal
96,Animal
94,Animal
94,Animal
95,Animal
94,Animal
96,Animal
97,Animal
97,Animal
95,Animal
92,Animal
96,Animal
96,Animal
96,Animal
96,Animal
96,Animal
96,Animal
95,Animal
96,Animal
96,Animal
96,Animal
96,Animal
96,Animal
96,Animal
96,Animal
96,Animal
96,Animal
96,Animal
95,Animal
96,Animal
96,Animal
95,Animal
95,Animal
96,Animal
96,Animal
96,Animal
96,Animal
96,Animal
96,Animal
96,Animal
95,Animal
96,Animal
96,Animal
96,Animal
96,Animal
95,Animal
95,Animal
94,Animal
96,Animal
97,Animal
95,Animal
96,Animal
96,Animal
96,Animal
96,Animal
96,Animal
96,Animal
96,Animal
96,Animal
95,Animal
90,Animal
95,Animal
95,Animal
93,Animal
91,Animal
92,Animal
90,Animal
89,Animal
93,Animal
95,Animal
98,Animal
99,Animal
93,Animal
95,Animal
95,Animal
92,Animal
98,Animal
97,Animal
98,Animal
98,Animal
98,Animal
97,Animal
98,Animal
97,Animal
99,Animal
94,Animal
98,Animal
98,Animal
94,Animal
93,Animal
97,Animal
95,Animal
89,Animal
93,Animal
96,Animal
94,Animal
93,Animal
89,Animal
93,Animal
78,Animal
95,Animal
92,Animal
81,Animal
91,Animal
93,Animal
85,Animal
105,Animal
94,Animal
99,Animal
100,Animal
95,Animal
100,Animal
99,Animal
97,Animal
92,Animal
96,Animal
95,Animal
97,Animal
94,Animal
97,Animal
101,Animal
91,Animal
106,Animal
97,Animal
91,Animal
94,Animal
97,Animal
97,Animal
91,Animal
99,Animal
98,Animal
98,Animal
103,Animal
97,Animal
101,Animal
94,Animal
87,Animal
100,Animal
100,Animal
92,Animal
92,Animal
92,Animal
95,Animal
94,Animal
92,Animal
94,Animal
93,Animal
89,Animal
91,Animal
93,Animal
82,Animal
93,Animal
94,Animal
99,Animal
97,Animal
96,Animal
98,Animal
99,Animal
101,Animal
100,Animal
99,Animal
98,Animal
97,Animal
100,Animal
98,Animal
99,Animal
100,Animal
100,Animal
98,Animal
98,Animal
98,Animal
97,Animal
100,Animal
100,Animal
100,Animal
97,Animal
98,Animal
98,Animal
96,Animal
92,Animal
94,Animal
86,Animal
93,Animal
93,Animal
98,Animal
89,Animal
84,Animal
97,Animal
90,Animal
95,Animal
94,Animal
94,Animal
93,Animal
97,Animal
99,Animal
97,Animal
104,Animal
96,Animal
92,Animal
94,Animal
93,Animal
93,Animal
91,Animal
100,Animal
101,Animal
104,Animal
95,Animal
93,Animal
93,Animal
93,Animal
99,Animal
94,Animal
96,Animal
95,Animal
91,Animal
90,Animal
93,Animal
93,Animal
91,Animal
96,Animal
83,Animal
92,Animal
92,Animal
88,Animal
100,Animal
89,Animal
95,Animal
95,Animal
95,Animal
85,Animal
99,Animal
94,Animal
93,Animal
114,Animal
97,Animal
77,Animal
78,Animal
90,Animal
98,Animal
98,Animal
91,Animal
99,Animal
98,Animal
82,Animal
81,Animal
91,Animal
97,Animal
76,Animal
74,Animal
76,Animal
76,Animal
76,Animal
76,Animal
77,Animal
76,Animal
76,Animal
76,Animal
89,Animal
87,Animal
76,Animal
72,Animal
87,Animal
77,Animal
83,Animal
80,Animal
81,Animal
76,Animal
80,Animal
78,Animal
76,Animal
77,Animal
88,Animal
96,Animal
70,Animal
76,Animal
79,Animal
69,Animal
98,Animal
72,Animal
69,Animal
75,Animal
75,Animal
73,Animal
74,Animal
73,Animal
90,Animal
91,Animal
80,Animal
89,Animal
78,Animal
80,Animal
88,Animal
75,Animal
64,Animal
83,Animal
80,Animal
71,Animal
95,Animal
92,Animal
94,Animal
94,Animal
93,Animal
92,Animal
91,Animal
95,Animal
92,Animal
79,Animal
80,Animal
91,Animal
96,Animal
81,Animal
74,Animal
77,Animal
74,Animal
97,Animal
78,Animal
81,Animal
106,Animal
70,Animal
69,Animal
70,Animal
81,Animal
59,Animal
95,Animal
93,Animal
92,Animal
105,Animal
106,Animal
72,Animal
75,Animal
75,Animal
101,Animal
108,Animal
84,Animal
79,Animal
71,Animal
81,Animal
84,Animal
75,Animal
71,Animal
71,Animal
97,Animal
91,Animal
70,Animal
99,Animal
95,Animal
103,Animal
90,Animal
92,Animal
93,Animal
92,Animal
95,Animal
93,Animal
90,Animal
88,Animal
94,Animal
95,Animal
92,Animal
89,Animal
92,Animal
93,Animal
92,Animal
91,Animal
83,Animal
93,Animal
88,Animal
96,Animal
92,Animal
91,Animal
95,Animal
90,Animal
98,Animal
92,Animal
98,Animal
98,Animal
98,Animal
93,Animal
94,Animal
96,Animal
90,Animal
94,Animal
94,Animal
97,Animal
94,Animal
94,Animal
96,Animal
93,Animal
91,Animal
96,Animal
96,Animal
97,Animal
99,Animal
94,Animal
95,Animal
98,Animal
90,Animal
90,Animal
90,Animal
93,Animal
91,Animal
94,Animal
92,Animal
87,Animal
93,Animal
98,Animal
92,Animal
94,Animal
94,Animal
96,Animal
91,Animal
100,Animal
95,Animal
95,Animal
98,Animal
91,Animal
95,Animal
93,Animal
95,Animal
95,Animal
93,Animal
94,Animal
93,Animal
95,Animal
98,Animal
93,Animal
95,Animal
91,Animal
94,Animal
96,Animal
93,Animal
91,Animal
94,Animal
95,Animal
93,Animal
88,Animal
91,Animal
92,Animal
91,Animal
94,Animal
89,Animal
92,Animal
92,Animal
109,Animal
88,Animal
88,Animal
70,Animal
70,Animal
92,Animal
77,Animal
87,Animal
45,Animal
74,Animal
74,Animal
84,Animal
72,Animal
75,Animal
90,Animal
87,Animal
92,Animal
72,Animal
62,Animal
69,Animal
76,Animal
109,Animal
78,Animal
78,Animal
93,Animal
76,Animal
77,Animal
89,Animal
89,Animal
89,Animal
97,Animal
89,Animal
89,Animal
89,Animal
66,Animal
84,Animal
84,Animal
108,Animal
108,Animal
70,Animal
76,Animal
74,Animal
75,Animal
91,Animal
95,Animal
88,Animal
89,Animal
81,Animal
85,Animal
96,Animal
96,Animal
81,Animal
81,Animal
95,Animal
93,Animal
91,Animal
86,Animal
90,Animal
101,Human
83,Human
82,Human
81,Human
100,Human
96,Human
88,Human
101,Human
94,Human
93,Human
82,Human
94,Human
93,Human
94,Human
91,Human
100,Human
93,Human
91,Human
99,Human
94,Human
91,Human
87,Human
91,Human
78,Human
97,Human
97,Human
97,Human
95,Human
93,Human
93,Human
91,Human
92,Human
95,Human
95,Human
86,Human
93,Human
93,Human
95,Human
95,Human
94,Human
94,Human
91,Human
91,Human
90,Human
94,Human
82,Human
92,Human
91,Human
95,Human
91,Human
82,Human
89,Human
91,Human
91,Human
91,Human
95,Human
91,Human
95,Human
97,Human
98,Human
92,Human
93,Human
93,Human
95,Human
94,Human
100,Human
97,Human
90,Human
95,Human
94,Human
96,Human
97,Human
91,Human
84,Human
91,Human
93,Human
94,Human
94,Human
95,Human
93,Human
97,Human
91,Human
94,Human
95,Human
96,Human
95,Human
92,Human
88,Human
91,Human
90,Human
90,Human
91,Human
94,Human
92,Human
93,Human
92,Human
95,Human
86,Human
86,Human
90,Human
90,Human
94,Human
90,Human
93,Human
95,Human
97,Human
101,Human
100,Human
97,Human
91,Human
95,Human
98,Human
92,Human
91,Human
91,Human
99,Human
95,Human
99,Human
100,Human
94,Human
97,Human
92,Human
91,Human
94,Human
92,Human
92,Human
91,Human
93,Human
100,Human
100,Human
88,Human
100,Human
93,Human
95,Human
93,Human
94,Human
93,Human
93,Human
95,Human
100,Human
87,Human
85,Human
92,Human
92,Human
100,Human
95,Human
90,Human
93,Human
95,Human
95,Human
95,Human
100,Human
94,Human
90,Human
92,Human
92,Human
98,Human
81,Human
86,Human
89,Human
94,Human
92,Human
90,Human
93,Human
93,Human
96,Human
94,Human
95,Human
93,Human
100,Human
99,Human
101,Human
92,Human
96,Human
96,Human
96,Human
94,Human
93,Human
95,Human
96,Human
94,Human
92,Human
